	Unnamed: 0	chrom	start	end	name	housekeeping	marker Tonsil	ragi
25107	38227	chr16	2538021	2538021	PDPK1	True	False	0.08437237790052873
25114	38235	chr1	180502954	180502954	ACBD6	True	False	0.16279059826982964
25127	38253	chr5	150449727	150449727	RPS14	True	False	0.09747629444311522
25135	38262	chr17	64390860	64390860	PECAM1	False	True	0.37799918353501544
25139	38266	chr3	184299241	184299241	PSMD2	True	False	0.2239040654355601
25146	38274	chr6	30721686	30721686	TUBB	True	False	0.12579966299623593
25177	38322	chr4	55395957	55395957	TMEM165	True	False	0.14674965856323172
25180	38326	chr5	138213323	138213323	CDC23	True	False	0.15062211775845438
25211	38370	chr8	116865218	116865218	RAD21	True	False	0.21826335706896532
25221	38391	chr5	138338266	138338266	FAM53C	True	False	0.1285170899723535
25228	38399	chr17	81685733	81685733	HGS	True	False	0.30247737778807293
25246	38425	chr7	152107250	152107250	GALNT11	True	False	0.7287395302704959
25253	38434	chr11	10808028	10808028	EIF4G2	True	False	0.1625825802296339
25295	38494	chr17	45148475	45148475	HEXIM1	True	False	0.1500988333877261
25296	38495	chr17	45061304	45061304	NMT1	True	False	0.03699973877433492
25300	38502	chr7	99466165	99466165	ATP5MF	True	False	0.18897429652478512
25308	38515	chr12	120439971	120439971	COX6A1	True	False	0.07979200848869726
25311	38519	chr12	120446370	120446370	TRIAP1	True	False	0.13337503436912998
25319	38529	chr16	89522199	89522199	SPG7	True	False	0.36048850788421477
25325	38535	chr12	120463396	120463396	SRSF9	True	False	0.14981810244102092
25327	38537	chr11	10856218	10856218	ZBED5	True	False	0.07159620617315876
25334	38544	chr12	120496113	120496113	DYNLL1	True	False	0.20536181972083195
25349	38571	chrX	71533087	71533087	OGT	True	False	0.21143205986019806
25354	38579	chr12	120529158	120529158	COQ5	True	False	0.10865350250613413
25360	38587	chr6	75284775	75284775	TMEM30A	True	False	0.11625046743107097
25376	38607	chr19	49489784	49489784	RPL13A	True	False	0.14117539794375183
25414	38660	chr11	64284639	64284639	BAD	True	False	0.1440982357120764
25450	38711	chr12	48957487	48957487	ARF3	True	False	0.2723157616549145
25457	38721	chr6	35468408	35468408	RPL10A	True	False	0.17161178975187483
25459	38724	chr5	140564891	140564891	SLC35A4	True	False	0.08339974393054436
25485	38758	chr5	62403929	62403929	DIMT1	True	False	0.17548081629669712
25499	38782	chr11	1763964	1763964	CTSD	True	False	0.24264981781727965
25513	38807	chr19	12669401	12669401	WDR83OS	True	False	0.11861100918467642
25520	38820	chr7	76358991	76358991	YWHAG	True	False	0.07549584545746976
25528	38832	chr19	12734657	12734657	TRIR	True	False	0.0390954348722222
25539	38852	chr17	75182959	75182959	SUMO2	True	False	0.14358945539619783
25544	38861	chr1	205750182	205750182	NUCKS1	True	False	0.057548454084953855
25559	38878	chr19	12801789	12801789	PRDX2	True	False	0.14221422378136786
25561	38881	chr6	99425329	99425329	PNISR	True	False	0.12176816601448391
25565	38887	chr9	94374569	94374569	MFSD14B	True	False	0.22813634870633834
25574	38900	chr1	201962216	201962216	TIMM17A	True	False	0.18689185516099233
25597	38932	chr2	96265997	96265997	TMEM127	True	False	0.11259964856641624
25626	38978	chr12	6789528	6789528	CD4	False	True	0.3347955910996357
25651	39012	chr15	44663678	44663678	SPG11	True	False	0.14871490339948903
25687	39058	chr17	75261674	75261674	MRPS7	True	False	0.13767328289676306
25692	39065	chr9	128690354	128690354	SET	True	False	0.12539314293651072
25724	39109	chr17	75405486	75405486	GRB2	True	False	0.11940936750425372
25726	39111	chr11	47410085	47410085	SLC39A13	True	False	0.17080209918673644
25767	39180	chr11	47579123	47579123	NDUFS3	True	False	0.09774304739649398
25774	39194	chr17	39200434	39200434	RPL19	True	False	0.16055609793860362
25775	39195	chr4	1329344	1329344	MAEA	True	False	0.1975934774289967
25803	39224	chr12	6927959	6927959	ATN1	True	False	0.12722591233280156
25833	39262	chr12	6943817	6943817	C12orf57	True	False	0.1410515477240548
25835	39264	chr11	47642559	47642559	MTCH2	True	False	0.2343264997761301
25872	39307	chr19	17511644	17511644	PGLS	True	False	0.20223548535732322
25923	39366	chr11	47767341	47767341	FNBP4	True	False	0.09414612477298186
26114	39589	chr3	100709440	100709440	TFG	True	False	0.11981025041372442
26119	39600	chr1	20508151	20508151	MUL1	True	False	0.07789959224355295
26127	39610	chr2	219178106	219178106	CNPPD1	True	False	0.1429264025684119
26137	39620	chr17	4704137	4704137	PELP1	True	False	0.24298733705331124
26144	39628	chr12	6867119	6867119	TPI1	True	False	0.0887386412033832
26187	39683	chr5	16465800	16465800	ZNF622	True	False	0.13965809408267602
26213	39717	chr4	88523776	88523776	PYURF	True	False	0.15942498689393392
26216	39722	chr1	23691806	23691806	RPL11	True	False	0.27152103579471615
26227	39734	chr1	23778418	23778418	PITHD1	True	False	0.21271836364567306
26252	39767	chr17	4731428	4731428	MED11	True	False	0.20542049942002868
26264	39782	chr11	57530754	57530754	TIMM10	True	False	0.08598713532593517
26285	39813	chr17	4796144	4796144	PSMB6	True	False	0.22450908978385656
26287	39816	chr11	57712614	57712614	TMX2	True	False	0.06285734402357422
26327	39879	chr15	90265659	90265659	NGRN	True	False	0.03548762796896763
26369	39934	chr19	14090751	14090751	SAMD1	True	False	0.1662813834074721
26380	39952	chr9	19380236	19380236	RPS6	True	False	0.16363198424843842
26384	39959	chr7	5781663	5781663	RNF216	True	False	0.1539547634715289
26409	39997	chr16	89560711	89560711	RPL13	True	False	0.1668318431870588
26413	40004	chr5	82278354	82278354	RPS23	True	False	0.1629876137227064
26442	40045	chr15	48331429	48331429	DUT	True	False	0.1551439093198487
26446	40053	chr19	18913046	18913046	COPE	True	False	0.13947968506128566
26452	40059	chr12	76084685	76084685	NAP1L1	True	False	0.08467541844702947
26475	40097	chr5	160041343	160041343	TTC1	True	False	0.24165847003247848
26500	40127	chr19	18919705	18919705	DDX49	True	False	0.1174285335569898
26505	40132	chrX	154097717	154097717	MECP2	True	False	0.06521908172466583
26509	40138	chr17	42562148	42562148	COASY	True	False	0.07526112774710157
26511	40140	chr1	155173304	155173304	KRTCAP2	True	False	0.18827745320346959
26516	40146	chr8	143584251	143584251	EEF1D	True	False	0.2539473298190157
26550	40194	chr17	42609377	42609377	RETREG3	True	False	0.15366062308618617
26554	40199	chr19	11435745	11435745	PRKCSH	True	False	0.06248169711109617
26585	40237	chr1	155262360	155262360	SCAMP3	True	False	0.1763228589090671
26589	40241	chr19	531760	531760	CDC34	True	False	0.20973732213949772
26606	40268	chr19	2760461	2760461	SGTA	True	False	0.43204732550846114
26624	40304	chr17	42388454	42388454	STAT3	True	False	0.08855378920752408
26642	40325	chr1	207911125	207911125	CD34	False	True	0.7245062606218309
26645	40328	chr12	55817720	55817720	SARNP	True	False	0.10870359599914736
26656	40346	chr2	130182257	130182257	MZT2B	True	False	0.13040581194026862
26677	40375	chr2	32023757	32023757	DPY30	True	False	0.5561947066797702
26697	40402	chr1	203861599	203861599	SNRPE	True	False	0.25197393769760024
26699	40405	chr19	10502896	10502896	KEAP1	True	False	0.1594512986237303
26705	40414	chr3	179604638	179604638	MRPL47	True	False	0.1887015878617019
26730	40453	chr8	22605038	22605038	CCAR2	True	False	0.1854496582770899
26732	40455	chr3	194672191	194672191	LSG1	True	False	0.3295984420740759
26733	40458	chr4	75673548	75673548	G3BP2	True	False	0.11707161446780498
26757	40500	chr3	5122292	5122292	ARL8B	True	False	0.1708119789770712
26794	40560	chr8	17922988	17922988	PCM1	True	False	0.1699367710895782
26825	40602	chr7	73694114	73694114	BUD23	True	False	0.3438412722040855
26876	40676	chr19	10836212	10836212	TMED1	True	False	0.21690105854544206
26885	40692	chr3	184712064	184712064	MAGEF1	True	False	0.14392017472012927
26901	40712	chr1	108692310	108692310	PRPF38B	True	False	0.09035233582830274
26909	40726	chr1	108760053	108760053	STXBP3	True	False	0.8
26912	40730	chr11	130916479	130916479	SNX19	True	False	0.24041558847315886
26916	40740	chr16	89873570	89873570	TCF25	True	False	0.039741654091722735
26929	40758	chr1	109090773	109090773	TMEM167B	True	False	0.0926501009357174
26940	40773	chr1	155689091	155689091	DAP3	True	False	0.204492889835806
26955	40790	chr11	73598189	73598189	FAM168A	True	False	0.09458637657494083
27007	40884	chr11	112961247	112961247	NCAM1	False	True	0.5192659979750118
27040	40931	chr10	43648704	43648704	ZNF32	True	False	0.2908829087853609
27045	40937	chr1	155934399	155934399	KHDC4	True	False	0.22527784578078164
27046	40938	chr19	42241893	42241893	GSK3A	True	False	0.11522067996456008
27057	40956	chr4	2963406	2963406	NOP14	True	False	0.11783537439645198
27070	40978	chr1	156020950	156020950	SSR2	True	False	0.34321173156933016
27074	40984	chr10	70888565	70888565	PCBD1	True	False	0.23570581303935215
27112	41041	chr11	64234584	64234584	VEGFB	True	False	0.09754516322862736
27114	41046	chr1	156053798	156053798	UBQLN4	True	False	0.21731397154252288
27145	41087	chr16	56932142	56932142	HERPUD1	True	False	0.1943804454710158
27181	41135	chr8	41578200	41578200	GPAT4	True	False	0.20808151511234343
27202	41162	chr2	229922009	229922009	TRIP12	True	False	0.07006026363159513
27218	41188	chr19	55605647	55605647	ZNF865	True	False	0.14011328521238492
27272	41266	chr14	90397029	90397029	CALM1	True	False	0.11952894174319559
27293	41297	chr5	140664904	140664904	WDR55	True	False	0.1719662909007185
27294	41299	chr11	65859415	65859415	CFL1	True	False	0.09581263138007519
27303	41310	chr14	34539701	34539701	EAPP	True	False	0.10307889868730467
27317	41326	chr14	21265516	21265516	HNRNPC	True	False	0.19880139734622176
27327	41338	chr4	83455932	83455932	MRPS18C	True	False	0.14680694492601923
27347	41367	chr16	57245259	57245259	ARL2BP	True	False	0.2580028221175672
27356	41377	chr11	65861358	65861358	MUS81	True	False	0.09490071371565797
27363	41387	chr19	49675897	49675897	PRMT1	True	False	0.17331382521282207
27379	41409	chr17	29390363	29390363	TAOK1	True	False	0.09401747259047244
27380	41410	chr6	33200665	33200665	RXRB	True	False	0.2513843282911888
27395	41426	chr10	68331174	68331174	HNRNPH3	True	False	0.16761886109791432
27417	41454	chr6	33208500	33208500	RING1	True	False	0.12250896319823641
27436	41480	chr6	33271876	33271876	VPS52	True	False	0.17334362489513366
27461	41517	chr10	79068966	79068966	ZMIZ1	True	False	0.1482665073800522
27494	41554	chr10	71851251	71851251	PSAP	True	False	0.2575823153917827
27501	41566	chr1	234373456	234373456	COA6	True	False	0.16059476448165416
27503	41568	chr16	67192185	67192185	E2F4	True	False	0.3126304171243037
27517	41591	chr19	36214602	36214602	ZNF146	True	False	0.08132625607782866
27532	41622	chr6	33275321	33275321	RPS18	True	False	0.17391950329974679
27541	41635	chr9	100098991	100098991	ERP44	True	False	0.17943128079110957
27544	41640	chr16	67227113	67227113	TMEM208	True	False	0.16923487907350437
27548	41644	chr7	26201162	26201162	CBX3	True	False	0.12619147622570553
27551	41647	chr6	33289239	33289239	WDR46	True	False	0.20363978017927725
27594	41707	chr7	42932182	42932182	PSMA2	True	False	0.1298973233963642
27602	41717	chr15	75648706	75648706	IMP3	True	False	0.19069842537226842
27607	41724	chr7	42932376	42932376	MRPL32	True	False	0.13001152174164193
27613	41735	chr19	17292609	17292609	MRPL34	True	False	0.26994722689230055
27662	41807	chr2	27370496	27370496	SNX17	True	False	0.1263847450219078
27677	41824	chr1	151254709	151254709	PSMD4	True	False	0.3340745445250462
27685	41834	chr12	123584552	123584552	TMED2	True	False	0.21053634003382596
27708	41864	chr19	38619193	38619193	EIF3K	True	False	0.1566534361555071
27714	41870	chr2	27427790	27427790	NRBP1	True	False	0.07361646518146274
27715	41872	chr1	160205421	160205421	PEA15	True	False	0.13773942829230854
27719	41876	chr3	156555117	156555117	SSR3	True	False	0.22443891924683526
27724	41882	chr14	22598300	22598300	ABHD4	True	False	0.09448965722356653
27729	41889	chr12	123633686	123633686	EIF2B1	True	False	0.13657379511097403
27751	41920	chr3	64017732	64017732	PSMD6	True	False	0.28279958172619485
27797	41973	chr6	33411014	33411014	PHF1	True	False	0.1668765283015053
27822	42014	chr15	66386912	66386912	MAP2K1	True	False	0.16284705946254063
27825	42017	chr6	33418108	33418108	CUTA	True	False	0.15765459878974494
27850	42055	chr17	44023151	44023151	TMEM101	True	False	0.44495071185595736
27865	42074	chr15	66504855	66504855	RPL4	True	False	0.18681913006372142
27870	42080	chr17	44067619	44067619	LSM12	True	False	0.1951254805066275
27880	42093	chr5	71643063	71643063	MCCC2	True	False	0.6053296595490388
27898	42119	chr7	103297435	103297435	PMPCB	True	False	0.22884169117676692
27913	42137	chr4	182917379	182917379	DCTD	True	False	0.16988825941473779
27917	42142	chr3	161221559	161221559	NMD3	True	False	0.24015807035453787
27942	42176	chr2	121736875	121736875	NIFK	True	False	0.2428050199917596
27948	42186	chr5	181243947	181243947	RACK1	True	False	0.12277824163759402
27950	42188	chr2	121755545	121755545	TSN	True	False	0.20370716076816608
27951	42193	chr19	15332539	15332539	BRD4	True	False	0.13438647732324305
27957	42204	chr4	108620626	108620626	RPL34	True	False	0.15286563039904474
28006	42278	chr11	82831438	82831438	PRCP	True	False	0.7269965664216487
28029	42322	chr4	82430462	82430462	HNRNPDL	True	False	0.11606923415456608
28053	42358	chr17	81826662	81826662	MCRIP1	True	False	0.14901909401624433
28055	42360	chr3	149812770	149812770	RNF13	True	False	0.1214256086666549
28079	42395	chr17	81871337	81871337	ARHGDIA	True	False	0.15404351496504742
28084	42402	chr7	44796891	44796891	PPIA	True	False	0.12095600006863141
28113	42451	chr5	308197	308197	PDCD6	True	False	0.4436864877640672
28119	42458	chr7	44885530	44885530	PURB	True	False	0.13404171732541365
28133	42483	chr17	81898120	81898120	ANAPC11	True	False	0.29516880176683685
28135	42485	chr10	27154384	27154384	YME1L1	True	False	0.13403932241370523
28165	42529	chr12	108561173	108561173	SART3	True	False	0.11893336456855856
28195	42583	chr14	35312743	35312743	PSMA6	True	False	0.430706394293758
28200	42589	chr10	110567684	110567684	SMC3	True	False	0.1442603070787921
28205	42595	chr12	108562582	108562582	ISCU	True	False	0.11373480285726609
28230	42636	chr16	1317167	1317167	UBE2I	True	False	0.10868511374105082
28232	42638	chr4	158723396	158723396	PPID	True	False	0.4903038447396204
28265	42686	chr7	44200978	44200978	YKT6	True	False	0.09817261254768568
28266	42689	chr12	53006456	53006456	EIF4B	True	False	0.11002149257492966
28267	42690	chr9	124415442	124415442	PSMB7	True	False	0.16608267983529287
28300	42739	chr3	9890610	9890610	JAGN1	True	False	0.13657671528405435
28318	42762	chr14	77458093	77458093	AHSA1	True	False	0.0841619334481339
28353	42819	chr10	102245521	102245521	GBF1	True	False	0.16476899264002767
28360	42827	chr5	132866642	132866642	UQCRQ	True	False	0.222305776709388
28373	42844	chr14	69398299	69398299	ERH	True	False	0.1160461575418159
28451	42939	chr14	81533853	81533853	SEL1L	True	False	0.2909494673499449
28468	42960	chr4	102812973	102812973	UBE2D3	True	False	0.2825730564331312
28471	42964	chr17	81514629	81514629	ACTG1	True	False	0.09843005412424684
28476	42969	chr3	49674351	49674351	APEH	True	False	0.1385016701863249
28478	42971	chr2	237967014	237967014	UBE2F	True	False	0.21438658080477233
28486	42985	chr16	1351878	1351878	TSR3	True	False	0.3008052963241213
28528	43043	chr16	30526566	30526566	ZNF768	True	False	0.23385121678940943
28548	43080	chr7	123557804	123557804	NDUFA5	True	False	0.14944563386194548
28549	43081	chr11	78079862	78079862	NDUFC2	True	False	0.1810400224238828
28568	43112	chr17	81860549	81860549	P4HB	True	False	0.2625259021341197
28570	43115	chr5	55307694	55307694	DHX29	True	False	0.18810870187776982
28577	43124	chr7	123749003	123749003	WASL	True	False	0.20392668832095698
28578	43125	chr16	30658431	30658431	FBRS	True	False	0.07931882418956995
28605	43159	chr11	6683340	6683340	MRPL17	True	False	0.24254802766980038
28618	43178	chr16	58188881	58188881	CSNK2A2	True	False	0.3333895957888499
28622	43183	chr7	100676836	100676836	GNB2	True	False	0.12955083421564015
28633	43199	chr16	30430030	30430030	DCTPP1	True	False	0.15198956029820554
28665	43262	chr7	100706121	100706121	POP7	True	False	0.10086116506516551
28668	43265	chr17	42609735	42609735	TUBG1	True	False	0.15317557734938997
28673	43273	chr14	31207793	31207793	HECTD1	True	False	0.0849879242860284
28753	43381	chr17	42773449	42773449	VPS25	True	False	0.48483756694875874
28772	43409	chr17	782353	782353	MRM3	True	False	0.15746052672289615
28785	43428	chr12	118061179	118061179	WSB2	True	False	0.19215834409818622
28798	43446	chr5	133052013	133052013	HSPA4	True	False	0.1603538925433588
28831	43497	chr2	98608579	98608579	UNC50	True	False	0.17853273063645714
28834	43500	chr7	100694250	100694250	GIGYF1	True	False	0.17959020849608717
28844	43517	chr7	6348967	6348967	FAM220A	True	False	0.15576622699003734
28852	43527	chr19	12938609	12938609	CALR	True	False	0.10776388001267335
28871	43559	chr7	6484152	6484152	KDELR2	True	False	0.14304013160345724
28887	43580	chr11	64778521	64778521	SF1	True	False	0.10543272928050913
28891	43585	chr9	135500631	135500631	MRPS2	True	False	0.2077210763938371
28920	43637	chr5	73498492	73498492	BTF3	True	False	0.18697283956324018
28945	43675	chr14	101761709	101761709	PPP2R5C	True	False	0.1797051856649895
28949	43680	chr19	572572	572572	BSG	True	False	0.12961683115564582
28951	43683	chr12	109459629	109459629	KCTD10	True	False	0.13875101303620235
28954	43691	chr8	37762645	37762645	PLPBP	True	False	0.0755413046151813
28977	43728	chr9	99222315	99222315	SEC61B	True	False	0.06713700071193934
28996	43752	chr3	160565571	160565571	KPNA4	True	False	0.16469781881888573
29001	43757	chr2	55519646	55519646	CFAP36	True	False	0.18238039081712135
29003	43759	chr8	37849861	37849861	BRF2	True	False	0.1539629920377047
29012	43768	chr19	3626790	3626790	CACTIN	True	False	0.3017235784161266
29029	43787	chr3	87227327	87227327	CHMP2B	True	False	0.1778869831673377
29037	43798	chr19	3700468	3700468	PIP5K1C	True	False	0.42812611951844326
29055	43820	chr7	128862904	128862904	ATP6V1F	True	False	0.1565855082044727
29071	43847	chr8	38176716	38176716	LSM1	True	False	0.17771985792684591
29085	43868	chr2	196799683	196799683	GTF3C3	True	False	0.26815131355883853
29097	43888	chr3	51941904	51941904	RRP9	True	False	0.14212506999862523
29112	43907	chr1	155140407	155140407	DPM3	True	False	0.21199369551843428
29125	43929	chr1	11926427	11926427	KIAA2013	True	False	0.2741344523190416
29126	43930	chr1	11934717	11934717	PLOD1	True	False	0.33175017065138657
29151	43959	chr1	12022222	12022222	MIIP	True	False	0.16239338652928764
29153	43965	chr12	122526936	122526936	RSRC2	True	False	0.10770291617065296
29175	44004	chr19	6361531	6361531	CLPP	True	False	0.40751120666645585
29182	44012	chr11	9384652	9384652	IPO7	True	False	0.15890197285420044
29183	44013	chr19	6372794	6372794	ALKBH7	True	False	0.09095343938386717
29188	44019	chr19	6393164	6393164	GTF2F1	True	False	0.13552364555695184
29192	44025	chr5	141320784	141320784	TAF7	True	False	0.22344294906178735
29194	44029	chr5	69369532	69369532	TAF9	True	False	0.08078112355288211
29207	44047	chr5	137754363	137754363	HNRNPA0	True	False	0.13117733312486138
29213	44056	chr11	61161426	61161426	VPS37C	True	False	0.18435740635803466
29242	44098	chr5	140660155	140660155	IK	True	False	0.17702613649408488
29251	44116	chr3	51995857	51995857	RPL29	True	False	0.18559851517827464
29255	44123	chr15	90529923	90529923	CRTC3	True	False	0.27495442629057365
29265	44137	chr6	85449584	85449584	NT5E	False	True	0.14449355172058956
29266	44139	chr11	61332761	61332761	DDB1	True	False	0.07074724916359394
29287	44172	chr8	30658236	30658236	GTF2E2	True	False	0.1476300827410285
29297	44184	chr15	43746438	43746438	PDIA3	True	False	0.12547896215308005
29316	44206	chr2	99336333	99336333	TXNDC9	True	False	0.1573068539983399
29323	44220	chr3	52239149	52239149	TWF2	True	False	0.19808854258641143
29333	44235	chr1	161153994	161153994	UFC1	True	False	0.19356510372937422
29340	44244	chr12	122896124	122896124	VPS37B	True	False	0.13231788536997274
29348	44259	chr5	172983771	172983771	ATP6V0E1	True	False	0.14242012934523027
29354	44269	chr3	52268138	52268138	WDR82	True	False	0.3467208429454861
29382	44306	chr3	52410008	52410008	BAP1	True	False	0.052774747933623925
29395	44329	chr1	161177420	161177420	B4GALT3	True	False	0.13447590569947368
29402	44346	chr2	197435047	197435047	SF3B1	True	False	0.18792247198760142
29408	44353	chr5	172931093	172931093	ERGIC1	True	False	0.2612385247716858
29439	44399	chr2	197500882	197500882	HSPE1	True	False	0.09021063758902703
29455	44423	chr5	176537402	176537402	RNF44	True	False	0.10556168557544046
29470	44444	chr15	64696303	64696303	OAZ2	True	False	0.07758387271760184
29484	44464	chr10	73247255	73247255	DNAJC9	True	False	0.1252143249157721
29485	44465	chr6	96521806	96521806	UFL1	True	False	0.12543548529790752
29497	44481	chr10	73252625	73252625	MRPS16	True	False	0.05242884180503501
29524	44520	chr12	55729707	55729707	CD63	True	False	0.2588740228569126
29526	44522	chr2	169791933	169791933	SSB	True	False	0.11435375190725398
29551	44558	chr19	13774456	13774456	C19orf53	True	False	0.19611573010404354
29558	44565	chr9	129803184	129803184	TOR1B	True	False	0.1607067046365867
29563	44571	chr3	139389657	139389657	COPB2	True	False	0.12424682566577017
29566	44574	chr9	129824244	129824244	TOR1A	True	False	0.2335310139810744
29572	44581	chr9	129834547	129834547	C9orf78	True	False	0.2422539223662748
29573	44582	chr2	197499817	197499817	HSPD1	True	False	0.0920111339325235
29589	44599	chr3	49094071	49094071	QRICH1	True	False	0.13360364861928734
29592	44602	chr7	99144100	99144100	SMURF1	True	False	0.09600268251617783
29614	44633	chr6	31272050	31272050	HLA-C	True	False	0.17370567788387994
29638	44673	chr15	41417095	41417095	RTF1	True	False	0.2961711992632548
29671	44719	chr5	74767249	74767249	NSA2	True	False	0.10973663102990462
29693	44754	chr8	28386460	28386460	ZNF395	True	False	0.1806974511924878
29697	44760	chr11	61430124	61430124	SDHAF2	True	False	0.22814521094801513
29712	44782	chr2	162031032	162031032	DPP4	False	True	0.519248901424577
29719	44792	chr12	6200364	6200364	CD9	False	True	0.4773670709562102
29731	44811	chr11	62591637	62591637	TUT1	True	False	0.12742486517104962
29733	44813	chr5	154797419	154797419	LARP1	True	False	0.31635468324486815
29755	44842	chr2	15591869	15591869	DDX1	True	False	0.14728775824651846
29776	44873	chr12	56687997	56687997	PTGES3	True	False	0.1392747032756121
29795	44919	chr19	36115193	36115193	POLR2I	True	False	0.10111741602870827
29801	44932	chr19	36115506	36115506	TBCB	True	False	0.10147249125138261
29803	44934	chr10	121927165	121927165	ATE1	True	False	0.22086493676812735
29815	44953	chr19	36140108	36140108	CAPNS1	True	False	0.17336604770153224
29830	44972	chr10	84139555	84139555	GHITM	True	False	0.15287093950275535
29831	44973	chr16	2682523	2682523	KCTD5	True	False	0.1698098512897174
29832	44976	chr1	11980299	11980299	MFN2	True	False	0.20828741828896244
29838	44982	chr9	130579581	130579581	FUBP3	True	False	0.25250531669461435
29849	44998	chr14	73058542	73058542	RBM25	True	False	0.08662741595903345
29852	45001	chr7	106112312	106112312	SYPL1	True	False	0.09693042275346753
29860	45018	chr12	56725299	56725299	NACA	True	False	0.20273126720368095
29861	45019	chr16	2752638	2752638	SRRM2	True	False	0.10889407741670333
29871	45029	chr15	88913379	88913379	MFGE8	False	True	0.26711912395483917
29892	45063	chr5	177351676	177351676	LMAN2	True	False	0.20698544676259548
29919	45100	chr2	231464551	231464551	NCL	True	False	0.16697255659646684
29926	45107	chr15	90233561	90233561	CIB1	True	False	0.07812862907337516
29942	45127	chr1	40258041	40258041	ZMPSTE24	True	False	0.12287217659049374
29969	45169	chr11	62665181	62665181	C11orf98	True	False	0.16120166922985038
29977	45180	chr12	53295525	53295525	PFDN5	True	False	0.1402025241453011
29987	45193	chr8	102864192	102864192	AZIN1	True	False	0.14630061751323534
29990	45196	chr11	62679058	62679058	UBXN1	True	False	0.19081522618383814
30000	45210	chr14	73299375	73299375	NUMB	True	False	0.4884890043677652
30005	45216	chr19	54159721	54159721	LENG1	True	False	0.14621347947320767
30006	45218	chr10	22321099	22321099	BMI1	True	False	0.14550187213304597
30014	45233	chr1	25821523	25821523	MTFR1L	True	False	0.15701624018654617
30025	45248	chr11	62727457	62727457	HNRNPUL2	True	False	0.11108109578683556
30095	45345	chr12	53380176	53380176	SP1	True	False	0.12072064798154515
30097	45353	chr19	54200858	54200858	RPS9	True	False	0.1611419683972026
30101	45358	chr17	80991841	80991841	CHMP6	True	False	0.2504115966460128
30105	45363	chr10	100987497	100987497	MRPL43	True	False	0.22930107220711396
30120	45384	chr9	128269459	128269459	GOLGA2	True	False	0.1395845463918845
30157	45441	chr2	178451278	178451278	PRKRA	True	False	0.1221675503077411
30159	45444	chr3	12841565	12841565	RPL32	True	False	0.16949291397703745
30196	45489	chr17	997129	997129	TIMM22	True	False	0.2673381851408903
30197	45490	chr12	54325131	54325131	COPZ1	True	False	0.25026574719614497
30207	45505	chr17	1400222	1400222	YWHAE	True	False	0.11589924234221124
30219	45520	chr8	109539711	109539711	EBAG9	True	False	0.08205575285445131
30233	45550	chr2	70293438	70293438	SNRPG	True	False	0.07431819311605865
30234	45551	chr1	44775636	44775636	RPS8	True	False	0.20512419416054703
30243	45562	chr16	30894302	30894302	BCL7C	True	False	0.08176812328500245
30253	45577	chr5	140633700	140633700	CD14	False	True	0.2204181692904441
30255	45579	chr12	6493262	6493262	MRPL51	True	False	0.21599873444074702
30271	45600	chr2	231056849	231056849	PSMD1	True	False	0.19687414407346096
30279	45610	chr3	49340053	49340053	USP4	True	False	0.1261053649933295
30283	45616	chr1	44986722	44986722	EIF2B3	True	False	0.36048103874086757
30295	45635	chr7	5917726	5917726	CCZ1	True	False	
30311	45661	chr14	24242635	24242635	TINF2	True	False	0.02592870991737668
30315	45666	chr12	6534792	6534792	GAPDH	True	False	0.12352434422819165
30322	45675	chr1	45010950	45010950	UROD	True	False	0.09751395040984927
30327	45685	chr19	34208196	34208196	LSM14A	True	False	0.33832661228523125
30333	45710	chr10	873205	873205	LARP4B	True	False	0.4265403288623704
30354	45747	chr17	82648444	82648444	WDR45B	True	False	0.2258566950714268
30403	45812	chr17	82716706	82716706	FN3KRP	True	False	0.2580851677223447
30433	45872	chr17	82752058	82752058	TBCD	True	False	0.4423066607474064
30451	45903	chr19	45691771	45691771	SNRPD2	True	False	0.04716459704405128
30464	45919	chr7	143263487	143263487	GSTK1	True	False	0.1221002195387111
30478	45937	chr1	27773219	27773219	STX12	True	False	0.13142788637230596
30486	45956	chr1	27830822	27830822	PPP1R8	True	False	0.16393607515775332
30492	45967	chr10	100999476	100999476	LZTS2	True	False	0.0901917180219111
30509	45991	chr14	49586376	49586376	RPS29	True	False	0.133570686725188
30523	46012	chr1	27914575	27914575	RPA2	True	False	0.1966162820327662
30538	46037	chr14	49620626	49620626	RPL36AL	True	False	0.08747604686798123
30574	46091	chr19	17245919	17245919	NR2F6	True	False	0.28048167975831884
30577	46095	chr15	41116280	41116280	INO80	True	False	0.1477470669832255
30585	46104	chr7	143381345	143381345	ZYX	True	False	0.13953400240853514
30590	46111	chr10	5894386	5894386	FBH1	True	False	0.1338214175074511
30602	46131	chr9	97983341	97983341	ANP32B	True	False	0.14584112501446075
30604	46133	chr5	40798374	40798374	PRKAA1	True	False	0.11640965716648258
30614	46145	chr5	40835222	40835222	RPL37	True	False	0.1387023183935756
30625	46159	chr1	17054032	17054032	SDHB	True	False	0.177573777287686
30670	46215	chr11	47426473	47426473	PSMC3	True	False	0.2866288910166428
30673	46220	chr19	44954591	44954591	CLPTM1	True	False	0.15278639998835317
30678	46226	chr15	77071109	77071109	TSPAN3	True	False	0.045730428553769846
30703	46279	chr5	134371569	134371569	UBE2B	True	False	0.1653882733461856
30714	46301	chr5	134411881	134411881	CDKN2AIPNL	True	False	0.2660940760332481
