	Unnamed: 0	chrom	start	end	name	housekeeping	marker Umbilical cord blood	ragi
33375	50180	chr12	110502111	110502111	VPS29	True	False	0.348300331188673
33384	50189	chr19	4007736	4007736	PIAS4	True	False	0.1835496231683709
33385	50190	chr16	28862804	28862804	SH2B1	True	False	0.36147739261414447
33409	50226	chr1	150629577	150629577	ENSA	True	False	0.13330897273471354
33410	50228	chr19	4100413	4100413	MAP2K2	True	False	0.5030026487027653
33421	50239	chr12	110583318	110583318	PPTC7	True	False	0.2901856389502255
33426	50245	chr12	110688709	110688709	HVCN1	False	True	0.2541430019243143
33430	50249	chr12	110726679	110726679	PPP1CC	True	False	0.6518652331220909
33457	50293	chr1	228109299	228109299	MRPL55	False	True	0.2032796956066215
33475	50321	chr5	95555050	95555050	TTC37	True	False	0.13956848558258608
33480	50329	chr19	1248583	1248583	MIDN	False	True	0.11525171891226421
33487	50337	chr10	6580506	6580506	PRKCQ-AS1	False	True	0.1588035985018287
33498	50351	chr11	8682792	8682792	RPL27A	True	False	0.08412236813429282
33505	50360	chr17	41688885	41688885	EIF1	True	False	0.3836686640503275
33509	50365	chr3	48740353	48740353	IP6K2	True	False	0.6167581646293611
33528	50399	chr17	74203662	74203662	RPL38	True	False	0.339193294039699
33541	50427	chr4	74445136	74445136	AREG	False	True	0.35671327883090886
33543	50430	chr6	109183955	109183955	CCDC162P	False	True	0.6553948569689246
33588	50492	chr1	42658725	42658725	PPIH	True	False	0.42859267368196163
33603	50531	chr6	36697826	36697826	RAB44	False	True	0.6426239600072169
33608	50538	chr6	36885952	36885952	C6orf89	True	False	0.1909082996700545
33623	50562	chr4	165112860	165112860	TMEM192	False	True	0.2560993747667308
33628	50573	chr1	42682418	42682418	YBX1	True	False	0.2104700205482053
33629	50574	chr6	36986192	36986192	MTCH1	True	False	0.33271002691872437
33647	50595	chr3	12557450	12557450	MKRN2	True	False	0.17272854669768223
33648	50596	chr16	1706195	1706195	MAPK8IP3	True	False	0.27164891446220013
33649	50597	chr3	179071809	179071809	ZMAT3	False	True	0.3328661987893117
33650	50598	chr12	113335109	113335109	SLC8B1	False	True	0.43849271014477587
33669	50620	chr11	458674	458674	PTDSS2	True	False	0.4265562335612964
33706	50667	chr5	1331844	1331844	CLPTM1L	True	False	0.4471410238270538
33720	50692	chr16	85011535	85011535	ZDHHC7	True	False	0.22963943381143745
33723	50695	chr1	155562803	155562803	ASH1L	True	False	0.1726543807027064
33734	50712	chr12	56104559	56104559	PA2G4	True	False	0.3344510560043007
33743	50723	chr7	107891183	107891183	DLD	True	False	0.287143721238503
33753	50739	chr12	56116633	56116633	RPL41	True	False	0.21455023307671894
33760	50750	chr12	56128267	56128267	ESYT1	True	False	0.16177109159629577
33765	50761	chr19	56840726	56840726	PEG3	False	True	0.31608981324987356
33795	50805	chr12	56158349	56158349	MYL6	True	False	0.23527735068319452
33809	50830	chr4	41990530	41990530	SLC30A9	True	False	0.25886889352414094
33813	50835	chr7	32891760	32891760	KBTBD2	True	False	0.16269674961790517
33831	50856	chr7	44606627	44606627	OGDH	True	False	0.14076310936344752
33854	50888	chr19	35718003	35718003	KMT2B	False	True	0.16195611429430581
33864	50904	chr1	110407694	110407694	LAMTOR5	True	False	0.22612881921491138
33877	50926	chr2	96740041	96740041	LMAN2L	True	False	0.38670030799480437
33883	50936	chr7	108456436	108456436	NRCAM	False	True	0.4544355661766312
33884	50937	chr16	21651869	21651869	METTL9	True	False	0.4078226626773296
33948	51027	chr5	154445819	154445819	SAP30L-AS1	False	True	0.2753082816492655
33954	51039	chr16	29806596	29806596	MAZ	True	False	0.282663661121036
33997	51101	chr16	81444808	81444808	CMIP	False	True	0.23936365813513769
34018	51128	chr16	67441732	67441732	ATP6V0D1	True	False	0.6568543474450059
34019	51129	chr12	56258384	56258384	ANKRD52	True	False	0.3803330266734321
34069	51198	chr6	122471807	122471807	SERINC1	True	False	0.2216077692775406
34072	51205	chr3	158110089	158110089	RSRC1	False	True	0.37610227230134624
34082	51223	chr19	12681880	12681880	DHPS	True	False	0.3269643861964686
34094	51238	chr4	973569	973569	DGKQ	False	True	0.43111104770790765
34104	51251	chr11	67639763	67639763	TBX10	False	True	0.39131076865551884
34111	51258	chr7	22822849	22822849	TOMM7	True	False	0.2082845633535164
34118	51266	chr7	158829628	158829628	ESYT2	True	False	0.1418541090535901
34120	51269	chr17	16381465	16381465	UBB	True	False	0.2500065586002953
34127	51277	chr11	207708	207708	RIC8A	True	False	0.17581416340596526
34134	51286	chr12	56338884	56338884	IL23A	False	True	0.0934644733695869
34136	51288	chr1	161118037	161118037	PFDN2	True	False	0.2956225850764613
34140	51292	chr19	2236824	2236824	SF3A2	True	False	0.1598845577425546
34150	51305	chr17	68522814	68522814	PRKAR1A	True	False	0.2700171876329495
34170	51337	chr4	1208962	1208962	SPON2	False	True	0.2622341330437591
34197	51370	chr19	39846376	39846376	FBL	True	False	0.2271172876489486
34211	51391	chr5	95852232	95852232	LINC01554	False	True	0.2424236046111971
34217	51399	chr6	137219160	137219160	IFNGR1	True	False	0.2964956516353905
34232	51430	chr19	19320829	19320829	MAU2	True	False	0.2730711738611928
34233	51431	chr1	38991276	38991276	AKIRIN1	True	False	0.40108528643888147
34248	51454	chr16	89490561	89490561	ANKRD11	False	True	0.21479601460511724
34274	51486	chr19	17215388	17215388	USE1	True	False	0.4027362225123884
34279	51493	chr19	1223148	1223148	STK11	True	False	0.4156298813000749
34280	51494	chr17	41966795	41966795	CNP	True	False	0.19831986147620326
34283	51498	chr17	42017153	42017153	DNAJC7	True	False	0.3716460415278372
34284	51499	chr3	48847874	48847874	PRKAR2A	True	False	0.2676148232891323
34290	51506	chr12	123268317	123268317	CDK2AP1	True	False	0.33752498081078347
34325	51552	chr19	47782180	47782180	SELENOW	True	False	0.550315538313519
34326	51553	chr1	150876599	150876599	ARNT	True	False	0.2253638478533054
34338	51566	chr4	2887504	2887504	ADD1	True	False	0.7225241841339788
34364	51608	chr1	226408154	226408154	PARP1	True	False	0.18253084095807745
34398	51649	chr7	100352268	100352268	PILRB	False	True	0.4152811915970826
34401	51655	chr5	134176950	134176950	SKP1	True	False	0.27754538246429733
34426	51686	chr5	134226043	134226043	PPP2CA	True	False	0.18144246991240126
34427	51687	chr16	74296814	74296814	PSMD7	True	False	0.16427959159616756
34430	51693	chr2	201451458	201451458	TRAK2	True	False	0.11795388523583518
34448	51720	chr4	71187259	71187259	SLC4A4	False	True	0.4958893020856093
34458	51730	chr17	28744011	28744011	TRAF4	False	True	0.3651262725117563
34468	51741	chr1	45523047	45523047	PRDX1	True	False	0.32011317525830735
34471	51744	chr6	116571504	116571504	RWDD1	False	True	0.12882807403725371
34486	51762	chr16	2777289	2777289	ELOB	True	False	0.17008252507282418
34487	51763	chr6	116616479	116616479	RSPH4A	False	True	0.29742900126058075
34505	51784	chr16	69132588	69132588	CHTF8	True	False	0.24562489987858313
34519	51802	chr16	1959544	1959544	NDUFB10	True	False	0.22298551422711352
34521	51804	chr16	1964631	1964631	RPS2	True	False	0.20087715309683304
34551	51842	chr1	153963475	153963475	SLC39A1	True	False	0.16824294350484315
34560	51852	chr1	228144897	228144897	GUK1	True	False	0.12291597878717143
34608	51910	chr6	137867321	137867321	TNFAIP3	False	True	0.18273388206984045
34612	51914	chr6	144095573	144095573	SF3B5	True	False	0.17918900706745167
34622	51926	chr12	752923	752923	WNK1	True	False	0.22561559270194403
34623	51927	chr6	149749443	149749443	PCMT1	True	False	0.27357180781747864
34628	51932	chr1	67430402	67430402	SERBP1	True	False	0.14652746838579284
34661	51973	chr19	1105156	1105156	GPX4	True	False	0.1375337902526476
34666	51981	chr12	95003708	95003708	NDUFA12	True	False	0.4643902596104501
34667	51982	chr19	38894108	38894108	SIRT2	True	False	0.16449090559023333
34668	51983	chr17	51120868	51120868	SPAG9	True	False	0.3246189658557083
34674	51995	chr12	120534356	120534356	RNF10	True	False	0.2649184374023551
34697	52026	chr12	98593591	98593591	SLC25A3	True	False	0.18639123038755387
34702	52033	chr11	17077667	17077667	RPS13	True	False	0.3943474336674767
34714	52046	chr11	64231616	64231616	DNAJC4	True	False	0.226369880908585
34716	52048	chr17	47896236	47896236	SP2	True	False	0.20575480011951097
34722	52054	chr11	57712215	57712215	MED19	True	False	0.1522782044100412
34724	52056	chr19	20661571	20661571	ZNF626	False	True	0.5209790915595228
34780	52128	chr1	203795695	203795695	ZC3H11A	True	False	0.23326337966155491
34787	52137	chr17	42833142	42833142	PSME3	True	False	0.3220946767919264
34807	52166	chr1	40040233	40040233	CAP1	True	False	0.11260846509425478
34824	52194	chr12	12813358	12813358	DDX47	True	False	0.2937654478009506
34825	52195	chr6	33200452	33200452	SLC39A7	True	False	0.2611595904495048
34837	52211	chr16	69424619	69424619	CYB5B	True	False	0.48261681892959024
34846	52220	chr1	179882285	179882285	TOR1AIP1	True	False	0.15392429049128437
34848	52223	chr2	55232795	55232795	RPS27A	True	False	0.23395706276906839
34852	52227	chr7	96697372	96697372	SEM1	True	False	0.556397714517744
34884	52265	chr6	34757554	34757554	SNRPC	True	False	0.3232590733308796
34904	52292	chr6	34889255	34889255	ANKS1A	True	False	0.32211558152784114
34908	52296	chr1	165768922	165768922	TMCO1	True	False	0.3365004206203285
34921	52314	chr19	14206187	14206187	ADGRL1	False	True	0.3716492311632854
34926	52321	chr16	29962677	29962677	TMEM219	True	False	0.48084882452797956
34941	52342	chr19	13952509	13952509	DCAF15	True	False	0.27076250450986633
34952	52359	chr16	10386061	10386061	ATF7IP2	False	True	0.171789883419555
34961	52375	chr19	38224250	38224250	DPF1	False	True	0.5110270921647265
34978	52399	chr3	50340980	50340980	RASSF1	True	False	0.20874366788341175
34988	52415	chr11	65570603	65570603	ZNRD2	False	True	0.12258921129363207
34991	52419	chr11	65572349	65572349	FAM89B	True	False	0.1526022198244771
35021	52454	chr1	45550543	45550543	AKR1A1	True	False	0.2838996875882878
35032	52468	chr7	149461062	149461062	ZNF777	True	False	0.42847708529069284
35038	52475	chr11	65640121	65640121	SIPA1	False	True	0.08743075364460276
35043	52481	chr6	108261246	108261246	SNX3	True	False	0.22782026930429577
35045	52483	chr17	45233884	45233884	FMNL1	False	True	0.20126507688177672
35089	52555	chr19	16661139	16661139	TMEM38A	False	True	0.158841047667553
35110	52591	chr19	650594	650594	RNF126	True	False	0.5196015132834809
35111	52592	chr4	705832	705832	PCGF3	True	False	0.1320849392770258
35122	52608	chr2	149587602	149587602	MMADHC	True	False	0.11186317100232987
35136	52629	chr7	100148938	100148938	LAMTOR4	True	False	0.28325031945293117
35143	52638	chr12	12717368	12717368	CDKN1B	True	False	0.16499378696719597
35145	52640	chr3	9792736	9792736	TADA3	True	False	0.23327349041160086
35147	52644	chr12	112018804	112018804	ERP29	True	False	0.09235406207912848
35149	52647	chr4	40197031	40197031	RHOH	False	True	0.16814867661448965
35150	52648	chr19	11339657	11339657	RAB3D	False	True	0.31786938177603624
35177	52683	chr7	102478922	102478922	POLR2J	True	False	0.6368763651859215
35181	52688	chr11	74949266	74949266	SPCS2	True	False	0.3688636929606956
35183	52690	chr6	33314073	33314073	TAPBP	True	False	0.3084898580649005
35196	52708	chr11	117218464	117218464	PCSK7	True	False	0.5688276458624453
35206	52719	chr17	80260852	80260852	RNF213	False	True	0.18717353957748004
35215	52745	chr16	28950937	28950937	NFATC2IP	True	False	0.22128715637237215
35218	52750	chr19	6379058	6379058	PSPN	False	True	0.20464138249899277
35220	52753	chr19	6424811	6424811	KHSRP	True	False	0.20659192113870709
35224	52772	chr16	90157932	90157932	FAM157C	False	True	
35227	52782	chr7	1530702	1530702	MAFK	True	False	0.220718492924533
35236	52796	chr19	58544064	58544064	TRIM28	True	False	0.22953046234114863
35237	52797	chr7	1570032	1570032	PSMG3	True	False	0.3351053875646735
35259	52833	chr4	144019324	144019324	GYPB	False	True	0.7256723708150968
35263	52840	chr6	52284881	52284881	MCM3	True	False	0.2330994775002899
35264	52841	chr11	118572424	118572424	ARCN1	True	False	0.15875001708483805
35270	52847	chr19	58558611	58558611	UBE2M	True	False	0.22213451895276137
35277	52860	chr4	144140751	144140751	GYPA	False	True	0.7999999999999999
35280	52866	chr16	83807978	83807978	HSBP1	True	False	0.3227953706962821
35283	52871	chr19	58555011	58555011	CHMP2A	True	False	0.23426839697703747
35296	52887	chr7	100580873	100580873	LRCH4	True	False	0.1445571023244319
35304	52896	chr11	72080515	72080515	NUMA1	True	False	0.25750100827413996
35305	52900	chr19	35995188	35995188	SDHAF1	True	False	0.3372848124501634
35308	52903	chr17	7251739	7251739	ELP5	False	True	0.2964330846408952
35310	52905	chr6	169702126	169702126	C6orf120	True	False	0.19261335283724038
35314	52910	chr19	42132446	42132446	POU2F2	False	True	0.45392562326668434
35324	52923	chr2	6865907	6865907	CMPK2	False	True	0.15859206395295955
35329	52929	chr7	99325898	99325898	ARPC1A	True	False	0.11764842984070908
35339	52939	chr17	78840670	78840670	USP36	False	True	0.20595535065618936
35352	52959	chr7	99408597	99408597	PDAP1	True	False	0.22203444115978796
35354	52961	chr12	52069978	52069978	ATG101	True	False	0.33621848480955174
35355	52962	chr7	99408641	99408641	BUD31	True	False	0.22238877766328982
35382	52993	chr2	201072024	201072024	NDUFB3	True	False	0.2439585017440147
35390	53001	chr6	31680364	31680364	LY6G5C	False	True	0.050025492596166926
35401	53018	chr4	145098311	145098311	ABCE1	True	False	0.17386502914363142
35419	53043	chr17	38705273	38705273	MLLT6	False	True	0.3128216108411192
35424	53049	chr19	11529147	11529147	ECSIT	True	False	0.49907130744133493
35428	53056	chr4	145180589	145180589	OTUD4	True	False	0.2787154853687008
35434	53062	chr7	100429831	100429831	MEPCE	True	False	0.1399445171629829
35464	53097	chr3	48016416	48016416	MAP4	True	False	0.6460368069405446
35471	53105	chr19	8005641	8005641	ELAVL1	True	False	0.4072208898938988
35474	53110	chr1	78620448	78620448	IFI44L	False	True	0.4890171649888162
35483	53119	chr7	100479214	100479214	TSC22D4	True	False	0.1687996976471526
35502	53145	chr11	123430269	123430269	GRAMD1B	False	True	0.47778236300202237
35513	53162	chr3	35639525	35639525	ARPP21	False	True	0.3415003403038502
35540	53204	chr7	6374548	6374548	RAC1	True	False	0.24952888593973388
35544	53208	chr1	958458	958458	NOC2L	True	False	0.3955866874487999
35550	53220	chr19	18522116	18522116	ELL	True	False	0.22399869568923536
35588	53284	chr12	107685799	107685799	PWP1	True	False	0.1125118813863822
35597	53302	chr12	107761137	107761137	PRDM4	True	False	0.38756072426369803
35622	53361	chr1	54200196	54200196	MRPL37	True	False	0.3865888867314549
35626	53373	chr12	53452102	53452102	PCBP2	True	False	0.38537507225385925
35633	53384	chr19	58003349	58003349	ZNF606	False	True	0.20936552670545916
35634	53385	chr1	54406419	54406419	SSBP3	False	True	0.09333370625363763
35636	53387	chr17	20009359	20009359	SPECC1	False	True	0.7550532458353045
35640	53393	chr11	63985853	63985853	OTUB1	True	False	0.23327665380035603
35652	53413	chr3	141368504	141368504	ZBTB38	True	False	0.6330972505315424
35655	53416	chr6	158869867	158869867	LINC02901	False	True	0.17722704737548825
35682	53461	chr2	88691673	88691673	RPIA	True	False	0.2723807800090669
35702	53484	chr7	66921225	66921225	TMEM248	True	False	0.2848474039871905
35704	53487	chr16	67842320	67842320	THAP11	True	False	0.20413614444612357
35708	53493	chr16	67873052	67873052	EDC4	False	True	0.41448541811130934
35725	53519	chr2	70087477	70087477	PCBP1	True	False	0.19464991199818638
35728	53522	chr7	66995613	66995613	SBDS	True	False	0.24867782964851715
35738	53538	chr1	154558662	154558662	UBE2Q1	True	False	0.30282729902872285
35754	53559	chr7	26344583	26344583	SNX10	False	True	0.28581207083717475
35766	53579	chr17	82273369	82273369	CSNK1D	True	False	0.21932230420641377
35773	53587	chr16	67944120	67944120	LCAT	False	True	0.3715516029241917
35774	53589	chr3	191199241	191199241	OSTN	False	True	0.6407050764532265
35783	53598	chr19	47497096	47497096	NAPA	True	False	0.4438368309495769
35785	53602	chr7	38249572	38249572	TRGC2	False	True	0.6413946176537577
35794	53613	chr11	57741513	57741513	SELENOH	True	False	0.1984231122674853
35809	53631	chr7	38265678	38265678	TRGC1	False	True	0.7347593296936918
35838	53678	chr11	65525121	65525121	SCYL1	True	False	0.2540328599376483
35860	53707	chr1	46719123	46719123	EFCAB14	True	False	0.4989395164324916
35877	53731	chr19	39342421	39342421	SAMD4B	True	False	0.2848177350759977
35896	53770	chr3	129249632	129249632	COPG1	True	False	0.1989107928287859
35897	53772	chr16	14833721	14833721	NOMO1	True	False	0.7999999999999999
35911	53793	chr7	142645961	142645961	TRBV23-1	False	True	0.3666821384347509
35924	53809	chr7	142740206	142740206	TRBV29-1	False	True	0.6819931274680846
35940	53845	chr3	129278870	129278870	HMCES	True	False	0.3127584692445752
35952	53865	chr6	25452184	25452184	CMAHP	False	True	0.59405490210881
35956	53870	chr1	161766320	161766320	ATF6	True	False	0.2563242320498991
35958	53873	chr4	1241923	1241923	CTBP1	True	False	0.12449664388414974
35970	53885	chr16	88608517	88608517	ZC3H18	True	False	0.552446889458699
36004	53935	chr1	75786197	75786197	RABGGTB	True	False	0.11945496197926651
36010	53944	chr16	88657266	88657266	MVD	False	True	0.2460965743088406
36022	53960	chr7	44118711	44118711	POLD2	True	False	0.2303587486241349
36038	53983	chr3	129606676	129606676	PLXND1	False	True	0.24741261187985986
36047	53992	chr11	35139171	35139171	CD44	False	True	0.1736691046638747
36056	54010	chr2	99337389	99337389	EIF5B	True	False	0.2326928525884285
36076	54052	chr2	100142590	100142590	AFF3	False	True	0.25436099384553684
36084	54068	chr16	14632951	14632951	BFAR	True	False	0.2572184778424408
36089	54076	chr19	54502831	54502831	LAIR2	False	True	0.7999999999999999
36090	54077	chr7	26201529	26201529	HNRNPA2B1	True	False	0.1520642000384365
36096	54084	chr19	54535278	54535278	KIR3DX1	False	True	0.8000000000000003
36101	54091	chr17	4940030	4940030	SLC25A11	True	False	0.1182951757522136
36108	54103	chr17	4940268	4940268	RNF167	True	False	0.11243429351256734
36125	54125	chr1	43367738	43367738	ELOVL1	True	False	0.36020241783216506
36130	54131	chr17	4947469	4947469	PFN1	True	False	0.13177670863089802
36137	54139	chr2	219279367	219279367	DNAJB2	True	False	0.31499175850896743
36138	54140	chr3	46924159	46924159	CCDC12	True	False	0.3226868142899735
36143	54146	chr16	89721537	89721537	ZNF276	True	False	0.24569177739616258
36146	54151	chr2	189661459	189661459	ASNSD1	True	False	0.25912132698279006
36147	54152	chr1	109619837	109619837	AMPD2	False	True	0.3347040269347249
36154	54161	chr17	4967191	4967191	SPAG7	True	False	0.277876735627296
36160	54169	chr16	88811928	88811928	APRT	True	False	0.20200681139023527
36178	54190	chr1	197146669	197146669	ASPM	False	True	0.2951640791231153
36226	54257	chr19	54874235	54874235	FCAR	False	True	0.717960350120331
36242	54284	chr11	34105629	34105629	NAT10	True	False	0.3703624046255707
36246	54288	chr1	3900293	3900293	C1orf174	True	False	0.26006019089258087
36250	54297	chr19	32581201	32581201	PDCD5	True	False	0.32649554733670344
36265	54328	chr1	156591766	156591766	NAXE	True	False	0.340299172192852
36279	54354	chr2	227472156	227472156	AGFG1	True	False	0.31743236583611845
36280	54355	chr16	27550144	27550144	KATNIP	False	True	0.30601409793414747
36283	54359	chr17	80101581	80101581	GAA	True	False	0.5756807434266414
36287	54364	chr12	14803478	14803478	WBP11	True	False	0.11727651790757149
36310	54396	chr17	80139487	80139487	EIF4A3	True	False	0.33097917982872704
36324	54421	chr16	85803057	85803057	COX4I1	True	False	0.21082894940512237
36357	54480	chr19	35347902	35347902	FFAR1	False	True	0.2746093561672861
36364	54490	chr1	156741590	156741590	MRPL24	True	False	0.17781819548569744
36374	54501	chr1	156767535	156767535	PRCC	True	False	0.2944860847069023
36387	54516	chr1	51236273	51236273	RNF11	True	False	0.3762210752215693
36391	54522	chr19	35629036	35629036	RBM42	True	False	0.18136661795142411
36394	54525	chr7	102572583	102572583	POLR2J3	False	True	0.352490438175915
36399	54530	chr16	27268741	27268741	NSMCE1	True	False	0.2954086474293185
36404	54537	chr11	17332042	17332042	NUCB2	False	True	0.7240333554369764
36408	54545	chr19	35650621	35650621	COX6B1	True	False	0.198398730505054
36418	54559	chr12	120687149	120687149	MLEC	True	False	0.1355069648550925
36434	54580	chr12	120904358	120904358	SPPL3	True	False	0.31876959076874817
36443	54590	chr7	69598475	69598475	AUTS2	False	True	0.3285724397424421
36452	54603	chr17	44070893	44070893	G6PC3	True	False	0.3013486356073083
36453	54604	chr16	21405319	21405319	NPIPB3	True	False	0.8000000000000003
36476	54645	chr2	237414164	237414164	COL6A3	False	True	0.7999999999999998
36478	54649	chr11	33736423	33736423	CD59	True	False	0.22732321345805812
36485	54656	chr19	843341	843341	PRTN3	False	True	0.5215990102854969
36488	54659	chr12	25250929	25250929	KRAS	True	False	0.29630713299271244
36492	54665	chr3	131502971	131502971	MRPL3	True	False	0.11621168663081823
36495	54669	chr16	680419	680419	STUB1	True	False	0.22744779192098744
36506	54682	chr1	100038095	100038095	MFSD14A	True	False	0.16897285932252668
36530	54713	chr12	112501162	112501162	PTPN11	True	False	0.6686913168710445
36546	54731	chr11	207382	207382	BET1L	True	False	0.1788636756312429
36553	54739	chr19	913219	913219	R3HDM4	True	False	0.3434320427805212
36560	54748	chr12	55681736	55681736	METTL7B	False	True	0.7382042577375139
36562	54750	chr12	117190470	117190470	FBXO21	True	False	0.5422311397517532
36568	54759	chr19	851014	851014	ELANE	False	True	0.4535300745720318
36571	54762	chr17	29294148	29294148	NUFIP2	True	False	0.11972426574347661
36587	54779	chr1	32013926	32013926	KHDRBS1	True	False	0.20799998806691497
36590	54785	chr17	47253827	47253827	ITGB3	False	True	0.7999999999999999
36591	54786	chr16	23639524	23639524	PALB2	False	True	0.16444421903231402
36607	54807	chr16	14630250	14630250	PARN	True	False	0.20587142309619547
36612	54814	chr1	32108056	32108056	KPNA6	True	False	0.32799370986308096
36618	54822	chr12	124915348	124915348	UBC	True	False	0.22536591688250454
36621	54826	chr11	60867542	60867542	ZP1	False	True	0.3507160618505367
36629	54835	chr12	121549639	121549639	KDM2B	False	True	0.8
36642	54850	chr3	121835060	121835060	IQCB1	True	False	0.24014296607989274
36648	54856	chr1	92836610	92836610	RPL5	True	False	0.28169104408274975
36660	54870	chr1	92877150	92877150	DIPK1A	False	True	0.5700882433886291
36663	54873	chr11	18396266	18396266	LDHA	False	True	0.307559052588183
36693	54941	chr19	17859921	17859921	RPL18A	True	False	0.44176462391729293
36721	54994	chr2	241272886	241272886	HDLBP	True	False	0.2016464881590441
36729	55010	chr3	133574457	133574457	CDV3	True	False	0.21179882270287861
36743	55030	chr17	32040884	32040884	SH3GL1P1	False	True	
36782	55086	chr16	11915956	11915956	GSPT1	True	False	0.18967401592260466
36800	55113	chr2	213151612	213151612	IKZF2	False	True	0.13875112573784082
36845	55196	chr2	12716936	12716936	TRIB2	False	True	0.2514022918100858
36853	55207	chr1	74198244	74198244	FPGT-TNNI3K	False	True	0.16117950843079554
36856	55212	chr11	134224671	134224671	VPS26B	True	False	0.23409236964390817
36918	55289	chr19	38647649	38647649	ACTN4	True	False	0.2740246178427405
36970	55346	chr11	108223067	108223067	ATM	False	True	0.03899492197045057
36985	55365	chr16	58015113	58015113	USB1	True	False	0.4944037680839579
36988	55370	chr12	66169996	66169996	TMBIM4	True	False	0.16754711695173166
36999	55389	chr19	46381511	46381511	PPP5C	True	False	0.6106662334758809
37006	55399	chr17	3668679	3668679	TAX1BP3	True	False	0.42168838117286056
37010	55403	chr3	150603321	150603321	SELENOT	True	False	0.2446783022745627
37011	55405	chr17	3668822	3668822	EMC6	True	False	0.4186602718938375
37021	55418	chr11	693028	693028	DEAF1	True	False	0.2079626222316577
37022	55419	chr2	69961631	69961631	ASPRV1	False	True	0.5630302088292506
37036	55437	chr3	171810483	171810483	PLD1	False	True	0.2420186349371441
37040	55444	chr19	4903080	4903080	UHRF1	False	True	0.35320621548304515
37049	55456	chr19	1605462	1605462	UQCR11	True	False	0.4869151886982832
37053	55461	chr3	53891859	53891859	SELENOK	True	False	0.12937226673031
37054	55463	chr19	1652615	1652615	TCF3	False	True	0.2600078092190198
37066	55480	chr16	1493360	1493360	TELO2	True	False	0.2429945536273475
37081	55504	chr3	48504050	48504050	SHISA5	True	False	0.527943083451017
37088	55519	chr1	149927803	149927803	SF3B4	True	False	0.2516092071502378
37132	55578	chr17	46923160	46923160	GOSR2	True	False	0.2212355623515179
37133	55579	chr3	49007062	49007062	WDR6	True	False	0.2664384110649759
37147	55604	chr1	201145668	201145668	TMEM9	True	False	0.3393090461963358
37148	55605	chr16	4693718	4693718	NUDT16L1	True	False	0.2977661348137606
37164	55626	chr19	7629809	7629809	PET100	False	True	0.07700108255674296
37168	55630	chr2	127526489	127526489	IWS1	True	False	0.37751210028964804
37171	55633	chr7	143407813	143407813	EPHA1-AS1	False	True	0.404364119806077
37178	55641	chr2	127656085	127656085	LIMS2	False	True	0.429295058885766
37189	55654	chr17	47189295	47189295	CDC27	True	False	0.28738534790704756
37196	55666	chr7	51035955	51035955	COBL	False	True	0.4854389713051133
37210	55689	chr16	69726668	69726668	NQO1	False	True	0.28388356800757747
37240	55729	chr16	69754926	69754926	NOB1	True	False	0.3809948868812883
37243	55733	chr1	225777837	225777837	SRP9	True	False	0.25145217036860534
37262	55761	chr11	6611948	6611948	TAF10	True	False	0.1525812917505568
37277	55780	chr1	11012654	11012654	TARDBP	True	False	0.28524753901471606
37294	55808	chr2	8678845	8678845	ID2	False	True	0.2923022306467785
37301	55816	chr1	11060018	11060018	SRM	True	False	0.3973441507958561
37307	55822	chr1	11099869	11099869	EXOSC10	True	False	0.3670283451266612
37320	55849	chr1	25232502	25232502	SYF2	True	False	0.2855926428721792
37325	55856	chr16	8963906	8963906	USP7	True	False	0.22250735641562094
37340	55882	chr19	41860255	41860255	RPS19	True	False	0.20179745668670585
37347	55894	chr19	41959302	41959302	RABAC1	True	False	0.44375580569924256
37359	55914	chr17	63773597	63773597	CCDC47	True	False	0.09983713847999427
37362	55918	chr16	67846903	67846903	NUTF2	True	False	0.2696673668521186
37378	55944	chr17	63827663	63827663	FTSJ3	True	False	0.3219935850421904
37380	55946	chr19	41877279	41877279	CD79A	False	True	0.22506191406779844
37394	55970	chr17	63827460	63827460	PSMC5	True	False	0.33247366926287
37405	55987	chr12	120116753	120116753	RAB35	True	False	0.2317513731266696
37413	55996	chr12	120194715	120194715	GCN1	True	False	0.3225214620059683
37418	56003	chr19	11559230	11559230	ELOF1	True	False	0.2704150721570805
37422	56010	chr11	119381690	119381690	USP2	False	True	0.30703255110919075
37424	56013	chr19	41884425	41884425	ARHGEF1	False	True	0.24609671283840281
37425	56014	chr2	233354494	233354494	DGKD	False	True	0.3632410854648573
37430	56021	chr3	9397615	9397615	SETD5	True	False	0.14962929288174923
37434	56029	chr11	119423172	119423172	THY1	False	True	0.8
37435	56030	chr12	120201110	120201110	RPLP0	True	False	0.10875547506382278
37438	56035	chr16	54928847	54928847	CRNDE	False	True	0.22580326742383774
37439	56036	chr17	63836488	63836488	SMARCD2	True	False	0.07953882947665168
37487	56102	chr1	25338334	25338334	TMEM50A	True	False	0.29847358698947846
37505	56129	chr16	1965034	1965034	SNHG9	False	True	0.19351795394061302
37537	56171	chr2	101991960	101991960	IL1R2	False	True	0.4623311811091995
37539	56174	chr3	184155377	184155377	DVL3	True	False	0.39632382857677323
37547	56191	chr3	184174855	184174855	AP2M1	True	False	0.22751990678785947
37551	56199	chr2	202238597	202238597	SUMO1	True	False	0.3028949604874748
37552	56201	chr12	57818734	57818734	AVIL	False	True	0.6420055362991386
37563	56216	chr2	202265763	202265763	NOP58	True	False	0.23478106816505598
37566	56220	chr1	31938368	31938368	PTP4A2	True	False	0.18835824535748683
